TripID,TimeStep,TimeStamp,Speed,Acceleration,Heading,HeadingChange,Latitude,Longitude,Annotation,SegmentType
T-43,1014,Mon Jun 20 15:15:23 EDT 2011,32,-1.11,42.0,6,40.10038,-83.132852,NULL,NULL
T-43,1015,Mon Jun 20 15:15:24 EDT 2011,32,0.0,48.0,6,40.10046,-83.132722,NULL,NULL
T-43,1016,Mon Jun 20 15:15:25 EDT 2011,32,-0.28,60.0,12,40.100517,-83.132575,NULL,NULL
T-43,1017,Mon Jun 20 15:15:26 EDT 2011,32,0.0,72.0,12,40.100543,-83.132413,NULL,NULL
T-43,1018,Mon Jun 20 15:15:27 EDT 2011,32,0.0,84.0,12,40.100558,-83.132248,NULL,NULL
T-43,1019,Mon Jun 20 15:15:28 EDT 2011,32,0.28,96.0,12,40.10053,-83.13207,NULL,NULL
T-43,1020,Mon Jun 20 15:15:29 EDT 2011,32,0.0,108.0,12,40.100468,-83.131913,NULL,NULL
T-43,1021,Mon Jun 20 15:15:30 EDT 2011,32,0.0,120.0,12,40.100402,-83.131767,NULL,NULL
T-43,1022,Mon Jun 20 15:15:31 EDT 2011,32,-0.28,132.0,12,40.100317,-83.131642,NULL,NULL
T-43,1023,Mon Jun 20 15:15:32 EDT 2011,31,-0.28,144.0,12,40.100205,-83.131548,NULL,NULL
T-43,1024,Mon Jun 20 15:15:33 EDT 2011,31,0.0,156.0,12,40.100092,-83.131483,NULL,NULL
T-43,1025,Mon Jun 20 15:15:34 EDT 2011,30,-0.28,168.0,12,40.09997,-83.131445,Maybe-Segment,Slow-Down
T-43,1026,Mon Jun 20 15:15:35 EDT 2011,30,0.0,174.0,6,40.099847,-83.131432,NULL,NULL
T-43,1027,Mon Jun 20 15:15:36 EDT 2011,30,0.0,186.0,12,40.099725,-83.131447,NULL,NULL
T-43,1028,Mon Jun 20 15:15:37 EDT 2011,31,0.28,198.0,12,40.099607,-83.131498,NULL,NULL
T-43,1029,Mon Jun 20 15:15:38 EDT 2011,32,0.28,210.0,12,40.099498,-83.131583,NULL,NULL
T-43,1030,Mon Jun 20 15:15:39 EDT 2011,33,0.56,222.0,12,40.099395,-83.131697,NULL,NULL
T-43,1031,Mon Jun 20 15:15:40 EDT 2011,34,0.56,234.0,12,40.099308,-83.131837,NULL,NULL
T-43,1032,Mon Jun 20 15:15:41 EDT 2011,34,0.0,240.0,6,40.099243,-83.131998,NULL,NULL
T-43,1033,Mon Jun 20 15:15:42 EDT 2011,33,-0.56,252.0,12,40.099198,-83.132172,NULL,NULL
T-43,1034,Mon Jun 20 15:15:43 EDT 2011,32,-0.56,258.0,6,40.099177,-83.132345,NULL,NULL
T-43,1035,Mon Jun 20 15:15:44 EDT 2011,31,-0.28,258.0,0,40.099158,-83.132512,NULL,NULL
T-43,1036,Mon Jun 20 15:15:45 EDT 2011,33,0.83,258.0,0,40.099145,-83.132682,Segment,Turn;Loop;Merge
T-43,1037,Mon Jun 20 15:15:46 EDT 2011,35,0.83,264.0,6,40.099135,-83.132858,NULL,NULL
T-43,1038,Mon Jun 20 15:15:47 EDT 2011,37,1.11,264.0,0,40.099127,-83.133047,NULL,NULL
T-43,1039,Mon Jun 20 15:15:48 EDT 2011,40,1.11,264.0,0,40.099117,-83.13325,NULL,NULL
T-43,1040,Mon Jun 20 15:15:49 EDT 2011,42,1.11,264.0,0,40.099112,-83.133465,NULL,NULL
T-43,1041,Mon Jun 20 15:15:50 EDT 2011,44,0.83,264.0,0,40.099108,-83.133693,NULL,NULL
T-43,1042,Mon Jun 20 15:15:51 EDT 2011,45,0.28,264.0,0,40.099105,-83.133932,NULL,NULL
T-43,1043,Mon Jun 20 15:15:52 EDT 2011,46,0.56,264.0,0,40.099102,-83.134173,NULL,NULL
T-43,1044,Mon Jun 20 15:15:53 EDT 2011,47,0.56,270.0,6,40.099103,-83.134423,NULL,NULL
T-43,1045,Mon Jun 20 15:15:54 EDT 2011,48,0.56,264.0,6,40.099102,-83.134677,NULL,NULL
T-43,1046,Mon Jun 20 15:15:55 EDT 2011,48,0.0,264.0,0,40.0991,-83.134933,NULL,NULL
T-43,1047,Mon Jun 20 15:15:56 EDT 2011,49,0.28,264.0,0,40.099098,-83.135192,NULL,NULL
T-43,1048,Mon Jun 20 15:15:57 EDT 2011,50,0.28,270.0,6,40.099097,-83.135457,NULL,NULL
T-43,1049,Mon Jun 20 15:15:58 EDT 2011,51,0.56,264.0,6,40.099098,-83.135723,NULL,NULL
T-43,1050,Mon Jun 20 15:15:59 EDT 2011,52,0.56,264.0,0,40.099097,-83.135997,NULL,NULL
T-43,1051,Mon Jun 20 15:16:00 EDT 2011,53,0.28,264.0,0,40.099095,-83.136273,NULL,NULL
T-43,1052,Mon Jun 20 15:16:01 EDT 2011,54,0.56,264.0,0,40.099093,-83.136557,NULL,NULL
T-43,1053,Mon Jun 20 15:16:02 EDT 2011,55,0.28,264.0,0,40.099095,-83.136845,NULL,NULL
T-43,1054,Mon Jun 20 15:16:03 EDT 2011,55,0.0,270.0,6,40.099098,-83.137137,Segment,Speed-Up
T-43,1055,Mon Jun 20 15:16:04 EDT 2011,54,-0.28,270.0,0,40.0991,-83.137428,NULL,NULL
T-43,1056,Mon Jun 20 15:16:05 EDT 2011,53,-0.28,270.0,0,40.099103,-83.137715,NULL,NULL
T-43,1057,Mon Jun 20 15:16:06 EDT 2011,53,-0.28,270.0,0,40.099107,-83.138,NULL,NULL
T-43,1058,Mon Jun 20 15:16:07 EDT 2011,52,-0.56,270.0,0,40.099107,-83.138278,NULL,NULL
T-43,1059,Mon Jun 20 15:16:08 EDT 2011,52,0.0,264.0,6,40.099108,-83.138555,NULL,NULL
T-43,1060,Mon Jun 20 15:16:09 EDT 2011,52,0.28,270.0,6,40.09911,-83.13883,NULL,NULL
T-43,1061,Mon Jun 20 15:16:10 EDT 2011,53,0.28,270.0,0,40.099115,-83.139108,NULL,NULL
T-43,1062,Mon Jun 20 15:16:11 EDT 2011,53,0.0,270.0,0,40.099123,-83.13939,NULL,NULL
T-43,1063,Mon Jun 20 15:16:12 EDT 2011,52,-0.28,270.0,0,40.099127,-83.139672,NULL,NULL
T-43,1064,Mon Jun 20 15:16:13 EDT 2011,52,0.0,270.0,0,40.09913,-83.13995,NULL,NULL
T-43,1065,Mon Jun 20 15:16:14 EDT 2011,52,-0.28,270.0,0,40.09913,-83.140225,NULL,NULL
T-43,1066,Mon Jun 20 15:16:15 EDT 2011,50,-0.56,270.0,0,40.099133,-83.1405,NULL,NULL
T-43,1067,Mon Jun 20 15:16:16 EDT 2011,49,-0.56,270.0,0,40.099137,-83.140765,NULL,NULL
T-43,1068,Mon Jun 20 15:16:17 EDT 2011,48,-0.56,264.0,6,40.09914,-83.141022,NULL,NULL
T-43,1069,Mon Jun 20 15:16:18 EDT 2011,47,-0.28,264.0,0,40.099133,-83.141267,Segment,Slow-Down
T-43,1070,Mon Jun 20 15:16:19 EDT 2011,48,0.56,264.0,0,40.099115,-83.141513,NULL,NULL
T-43,1071,Mon Jun 20 15:16:20 EDT 2011,49,0.28,264.0,0,40.099113,-83.14178,NULL,NULL
T-43,1072,Mon Jun 20 15:16:21 EDT 2011,50,0.56,264.0,0,40.099112,-83.14205,NULL,NULL
T-43,1073,Mon Jun 20 15:16:22 EDT 2011,52,0.56,264.0,0,40.09911,-83.142322,NULL,NULL
T-43,1074,Mon Jun 20 15:16:23 EDT 2011,52,0.28,264.0,0,40.099115,-83.142595,NULL,NULL
T-43,1075,Mon Jun 20 15:16:24 EDT 2011,53,0.56,270.0,6,40.099122,-83.142873,NULL,NULL
T-43,1076,Mon Jun 20 15:16:25 EDT 2011,54,0.28,270.0,0,40.099125,-83.143157,NULL,NULL
T-43,1077,Mon Jun 20 15:16:26 EDT 2011,53,-0.28,270.0,0,40.099127,-83.143445,NULL,NULL
T-43,1078,Mon Jun 20 15:16:27 EDT 2011,52,-0.56,270.0,0,40.099132,-83.143727,NULL,NULL
T-43,1079,Mon Jun 20 15:16:28 EDT 2011,51,-0.56,270.0,0,40.099135,-83.144007,NULL,NULL
T-43,1080,Mon Jun 20 15:16:29 EDT 2011,51,0.0,270.0,0,40.099138,-83.14428,NULL,NULL
T-43,1081,Mon Jun 20 15:16:30 EDT 2011,52,0.28,270.0,0,40.09914,-83.144548,NULL,NULL
T-43,1082,Mon Jun 20 15:16:31 EDT 2011,52,0.28,270.0,0,40.099142,-83.14482,NULL,NULL
T-43,1083,Mon Jun 20 15:16:32 EDT 2011,53,0.28,270.0,0,40.099147,-83.145097,NULL,NULL
T-43,1084,Mon Jun 20 15:16:33 EDT 2011,54,0.56,270.0,0,40.09915,-83.145377,NULL,NULL
T-43,1085,Mon Jun 20 15:16:34 EDT 2011,55,0.28,264.0,6,40.099148,-83.145662,NULL,NULL
T-43,1086,Mon Jun 20 15:16:35 EDT 2011,55,0.28,270.0,6,40.099148,-83.14595,NULL,NULL
T-43,1087,Mon Jun 20 15:16:36 EDT 2011,55,-0.28,264.0,6,40.099148,-83.14624,NULL,NULL
T-43,1088,Mon Jun 20 15:16:37 EDT 2011,55,0.0,270.0,6,40.099148,-83.146528,NULL,NULL
T-43,1089,Mon Jun 20 15:16:38 EDT 2011,55,0.0,270.0,0,40.09915,-83.146815,NULL,NULL
T-43,1090,Mon Jun 20 15:16:39 EDT 2011,53,-0.83,270.0,0,40.09915,-83.147097,NULL,NULL
T-43,1091,Mon Jun 20 15:16:40 EDT 2011,52,-0.28,270.0,0,40.099152,-83.147375,NULL,NULL
T-43,1092,Mon Jun 20 15:16:41 EDT 2011,52,-0.28,270.0,0,40.099155,-83.147648,NULL,NULL
T-43,1093,Mon Jun 20 15:16:42 EDT 2011,52,0.28,270.0,0,40.09916,-83.147922,NULL,NULL
T-43,1094,Mon Jun 20 15:16:43 EDT 2011,53,0.28,270.0,0,40.099163,-83.148195,NULL,NULL
T-43,1095,Mon Jun 20 15:16:44 EDT 2011,53,0.28,270.0,0,40.099165,-83.148473,NULL,NULL
T-43,1096,Mon Jun 20 15:16:45 EDT 2011,55,0.56,270.0,0,40.099168,-83.148757,NULL,NULL
T-43,1097,Mon Jun 20 15:16:46 EDT 2011,55,0.0,270.0,0,40.09917,-83.149043,NULL,NULL
T-43,1098,Mon Jun 20 15:16:47 EDT 2011,54,-0.28,264.0,6,40.099168,-83.149332,NULL,NULL
T-43,1099,Mon Jun 20 15:16:48 EDT 2011,53,-0.28,270.0,6,40.09917,-83.149615,NULL,NULL
T-43,1100,Mon Jun 20 15:16:49 EDT 2011,53,-0.28,264.0,6,40.099173,-83.149897,NULL,NULL
T-43,1101,Mon Jun 20 15:16:50 EDT 2011,53,0.28,264.0,0,40.099175,-83.150177,NULL,NULL
T-43,1102,Mon Jun 20 15:16:51 EDT 2011,53,0.0,264.0,0,40.099177,-83.150457,NULL,NULL
T-43,1103,Mon Jun 20 15:16:52 EDT 2011,53,-0.28,270.0,6,40.099178,-83.150738,NULL,NULL
T-43,1104,Mon Jun 20 15:16:53 EDT 2011,53,0.0,270.0,0,40.099182,-83.151018,NULL,NULL
T-43,1105,Mon Jun 20 15:16:54 EDT 2011,53,0.0,270.0,0,40.099185,-83.151297,NULL,NULL
T-43,1106,Mon Jun 20 15:16:55 EDT 2011,53,0.28,270.0,0,40.099188,-83.151575,NULL,NULL
T-43,1107,Mon Jun 20 15:16:56 EDT 2011,53,0.0,270.0,0,40.09919,-83.151857,NULL,NULL
T-43,1108,Mon Jun 20 15:16:57 EDT 2011,53,0.0,270.0,0,40.099193,-83.152138,NULL,NULL
T-43,1109,Mon Jun 20 15:16:58 EDT 2011,54,0.28,270.0,0,40.099195,-83.15242,NULL,NULL
T-43,1110,Mon Jun 20 15:16:59 EDT 2011,55,0.28,270.0,0,40.099197,-83.152703,NULL,NULL
T-43,1111,Mon Jun 20 15:17:00 EDT 2011,55,0.0,270.0,0,40.099198,-83.152992,NULL,NULL
T-43,1112,Mon Jun 20 15:17:01 EDT 2011,55,0.0,270.0,0,40.099198,-83.153278,NULL,NULL
T-43,1113,Mon Jun 20 15:17:02 EDT 2011,55,0.28,270.0,0,40.099202,-83.153568,NULL,NULL
T-43,1114,Mon Jun 20 15:17:03 EDT 2011,56,0.28,270.0,0,40.099202,-83.15386,NULL,NULL
T-43,1115,Mon Jun 20 15:17:04 EDT 2011,56,0.0,270.0,0,40.0992,-83.154152,NULL,NULL
T-43,1116,Mon Jun 20 15:17:05 EDT 2011,55,-0.28,270.0,0,40.099202,-83.154445,NULL,NULL
T-43,1117,Mon Jun 20 15:17:06 EDT 2011,54,-0.56,270.0,0,40.099203,-83.154735,NULL,NULL
T-43,1118,Mon Jun 20 15:17:07 EDT 2011,53,-0.28,270.0,0,40.099207,-83.15502,NULL,NULL
T-43,1119,Mon Jun 20 15:17:08 EDT 2011,53,0.0,270.0,0,40.099205,-83.155302,NULL,NULL
T-43,1120,Mon Jun 20 15:17:09 EDT 2011,54,0.28,264.0,6,40.099207,-83.155583,NULL,NULL
T-43,1121,Mon Jun 20 15:17:10 EDT 2011,54,0.0,270.0,6,40.099205,-83.155867,NULL,NULL
T-43,1122,Mon Jun 20 15:17:11 EDT 2011,53,-0.28,264.0,6,40.099205,-83.156153,NULL,NULL
T-43,1123,Mon Jun 20 15:17:12 EDT 2011,53,0.0,264.0,0,40.099205,-83.156437,NULL,NULL
T-43,1124,Mon Jun 20 15:17:13 EDT 2011,54,0.28,264.0,0,40.099203,-83.15672,NULL,NULL
T-43,1125,Mon Jun 20 15:17:14 EDT 2011,55,0.28,264.0,0,40.099203,-83.157005,NULL,NULL
T-43,1126,Mon Jun 20 15:17:15 EDT 2011,56,0.56,270.0,6,40.0992,-83.157292,NULL,NULL
T-43,1127,Mon Jun 20 15:17:16 EDT 2011,57,0.28,270.0,0,40.099202,-83.157585,NULL,NULL
T-43,1128,Mon Jun 20 15:17:17 EDT 2011,57,0.0,270.0,0,40.099205,-83.157882,NULL,NULL
T-43,1129,Mon Jun 20 15:17:18 EDT 2011,57,0.28,270.0,0,40.099208,-83.15818,NULL,NULL
T-43,1130,Mon Jun 20 15:17:19 EDT 2011,58,0.28,264.0,6,40.099212,-83.15848,NULL,NULL
T-43,1131,Mon Jun 20 15:17:20 EDT 2011,59,0.56,264.0,0,40.099207,-83.158777,NULL,NULL
T-43,1132,Mon Jun 20 15:17:21 EDT 2011,60,0.28,270.0,6,40.099215,-83.159077,NULL,NULL
T-43,1133,Mon Jun 20 15:17:22 EDT 2011,61,0.56,264.0,6,40.099217,-83.159395,NULL,NULL
T-43,1134,Mon Jun 20 15:17:23 EDT 2011,62,0.56,270.0,6,40.099218,-83.159723,NULL,NULL
T-43,1135,Mon Jun 20 15:17:24 EDT 2011,63,0.28,270.0,0,40.099222,-83.160053,NULL,NULL
T-43,1136,Mon Jun 20 15:17:25 EDT 2011,63,0.0,270.0,0,40.099227,-83.160387,NULL,NULL
T-43,1137,Mon Jun 20 15:17:26 EDT 2011,62,-0.56,270.0,0,40.09923,-83.160718,NULL,NULL
T-43,1138,Mon Jun 20 15:17:27 EDT 2011,62,0.28,270.0,0,40.099232,-83.161048,NULL,NULL
T-43,1139,Mon Jun 20 15:17:28 EDT 2011,63,0.28,270.0,0,40.099237,-83.16138,NULL,NULL
T-43,1140,Mon Jun 20 15:17:29 EDT 2011,63,0.0,270.0,0,40.099238,-83.161712,NULL,NULL
T-43,1141,Mon Jun 20 15:17:30 EDT 2011,62,-0.28,270.0,0,40.099242,-83.162043,NULL,NULL
T-43,1142,Mon Jun 20 15:17:31 EDT 2011,62,0.0,270.0,0,40.099245,-83.162373,NULL,NULL
T-43,1143,Mon Jun 20 15:17:32 EDT 2011,62,0.0,270.0,0,40.099247,-83.162703,NULL,NULL
T-43,1144,Mon Jun 20 15:17:33 EDT 2011,62,-0.28,270.0,0,40.099248,-83.16303,NULL,NULL
T-43,1145,Mon Jun 20 15:17:34 EDT 2011,62,0.28,270.0,0,40.099252,-83.163357,NULL,NULL
T-43,1146,Mon Jun 20 15:17:35 EDT 2011,63,0.28,270.0,0,40.099253,-83.163685,NULL,NULL
T-43,1147,Mon Jun 20 15:17:36 EDT 2011,63,0.28,270.0,0,40.099257,-83.164017,NULL,NULL
T-43,1148,Mon Jun 20 15:17:37 EDT 2011,65,0.56,270.0,0,40.099258,-83.164353,NULL,NULL
T-43,1149,Mon Jun 20 15:17:38 EDT 2011,65,0.28,270.0,0,40.099263,-83.164693,NULL,NULL
T-43,1150,Mon Jun 20 15:17:39 EDT 2011,66,0.28,270.0,0,40.099265,-83.165038,NULL,NULL
T-43,1151,Mon Jun 20 15:17:40 EDT 2011,66,0.0,270.0,0,40.09927,-83.165385,NULL,NULL
T-43,1152,Mon Jun 20 15:17:41 EDT 2011,66,0.28,270.0,0,40.099278,-83.165735,Segment,Speed-Up
T-43,1153,Mon Jun 20 15:17:42 EDT 2011,67,0.28,270.0,0,40.099293,-83.166088,NULL,NULL
T-43,1154,Mon Jun 20 15:17:43 EDT 2011,68,0.28,270.0,0,40.099317,-83.166445,NULL,NULL
T-43,1155,Mon Jun 20 15:17:44 EDT 2011,68,0.0,276.0,6,40.099352,-83.166803,NULL,NULL
T-43,1156,Mon Jun 20 15:17:45 EDT 2011,67,-0.28,276.0,0,40.099393,-83.167158,NULL,NULL
T-43,1157,Mon Jun 20 15:17:46 EDT 2011,67,0.0,276.0,0,40.09944,-83.167512,NULL,NULL
T-43,1158,Mon Jun 20 15:17:47 EDT 2011,68,0.28,276.0,0,40.099493,-83.167862,NULL,NULL
T-43,1159,Mon Jun 20 15:17:48 EDT 2011,68,0.28,282.0,6,40.099555,-83.168213,NULL,NULL
T-43,1160,Mon Jun 20 15:17:49 EDT 2011,69,0.28,282.0,0,40.099625,-83.168567,NULL,NULL
T-43,1161,Mon Jun 20 15:17:50 EDT 2011,70,0.28,282.0,0,40.099702,-83.16892,NULL,NULL
T-43,1162,Mon Jun 20 15:17:51 EDT 2011,70,0.28,282.0,0,40.099785,-83.169275,NULL,NULL
T-43,1163,Mon Jun 20 15:17:52 EDT 2011,70,-0.28,288.0,6,40.099875,-83.169627,NULL,NULL
T-43,1164,Mon Jun 20 15:17:53 EDT 2011,70,0.0,288.0,0,40.099972,-83.169975,NULL,NULL
T-43,1165,Mon Jun 20 15:17:54 EDT 2011,70,0.28,288.0,0,40.100078,-83.170318,NULL,NULL
T-43,1166,Mon Jun 20 15:17:55 EDT 2011,70,0.0,288.0,0,40.100195,-83.170658,NULL,NULL
T-43,1167,Mon Jun 20 15:17:56 EDT 2011,70,0.0,294.0,6,40.100317,-83.171,NULL,NULL
T-43,1168,Mon Jun 20 15:17:57 EDT 2011,70,-0.28,294.0,0,40.100445,-83.171337,NULL,NULL
T-43,1169,Mon Jun 20 15:17:58 EDT 2011,68,-0.56,294.0,0,40.100577,-83.171662,NULL,NULL
T-43,1170,Mon Jun 20 15:17:59 EDT 2011,69,0.28,294.0,0,40.100712,-83.171983,NULL,NULL
T-43,1171,Mon Jun 20 15:18:00 EDT 2011,68,-0.28,300.0,6,40.100853,-83.172303,NULL,NULL
T-43,1172,Mon Jun 20 15:18:01 EDT 2011,68,-0.28,300.0,0,40.101003,-83.172612,NULL,NULL
T-43,1173,Mon Jun 20 15:18:02 EDT 2011,67,-0.28,300.0,0,40.101162,-83.172915,NULL,NULL
T-43,1174,Mon Jun 20 15:18:03 EDT 2011,68,0.28,306.0,6,40.101328,-83.173213,NULL,NULL
T-43,1175,Mon Jun 20 15:18:04 EDT 2011,68,0.28,306.0,0,40.101508,-83.173502,NULL,NULL
T-43,1176,Mon Jun 20 15:18:05 EDT 2011,69,0.28,306.0,0,40.101692,-83.17378,NULL,NULL
T-43,1177,Mon Jun 20 15:18:06 EDT 2011,70,0.56,306.0,0,40.101878,-83.174058,NULL,NULL
T-43,1178,Mon Jun 20 15:18:07 EDT 2011,71,0.28,312.0,6,40.102072,-83.174333,NULL,NULL
T-43,1179,Mon Jun 20 15:18:08 EDT 2011,71,0.0,312.0,0,40.102273,-83.1746,NULL,NULL
T-43,1180,Mon Jun 20 15:18:09 EDT 2011,71,0.0,312.0,0,40.102477,-83.174863,NULL,NULL
T-43,1181,Mon Jun 20 15:18:10 EDT 2011,71,0.0,312.0,0,40.102685,-83.17512,NULL,NULL
T-43,1182,Mon Jun 20 15:18:11 EDT 2011,71,0.28,312.0,0,40.1029,-83.175363,NULL,NULL
T-43,1183,Mon Jun 20 15:18:12 EDT 2011,71,0.0,318.0,6,40.10312,-83.175602,NULL,NULL
T-43,1184,Mon Jun 20 15:18:13 EDT 2011,72,0.28,318.0,0,40.103348,-83.175832,NULL,NULL
T-43,1185,Mon Jun 20 15:18:14 EDT 2011,72,0.0,318.0,0,40.103583,-83.17605,NULL,NULL
T-43,1186,Mon Jun 20 15:18:15 EDT 2011,72,0.0,324.0,6,40.10382,-83.176265,NULL,NULL
T-43,1187,Mon Jun 20 15:18:16 EDT 2011,72,0.0,324.0,0,40.104062,-83.17647,NULL,NULL
T-43,1188,Mon Jun 20 15:18:17 EDT 2011,71,-0.28,324.0,0,40.104305,-83.176667,NULL,NULL
T-43,1189,Mon Jun 20 15:18:18 EDT 2011,72,0.28,324.0,0,40.104555,-83.176857,NULL,NULL
T-43,1190,Mon Jun 20 15:18:19 EDT 2011,71,-0.28,330.0,6,40.104808,-83.17704,NULL,NULL
T-43,1191,Mon Jun 20 15:18:20 EDT 2011,71,0.0,330.0,0,40.10506,-83.177212,NULL,NULL
T-43,1192,Mon Jun 20 15:18:21 EDT 2011,71,0.0,330.0,0,40.10532,-83.177375,NULL,NULL
T-43,1193,Mon Jun 20 15:18:22 EDT 2011,71,0.0,336.0,6,40.105585,-83.177528,NULL,NULL
T-43,1194,Mon Jun 20 15:18:23 EDT 2011,71,0.0,336.0,0,40.105853,-83.177675,NULL,NULL
T-43,1195,Mon Jun 20 15:18:24 EDT 2011,71,0.0,336.0,0,40.106122,-83.177818,NULL,NULL
T-43,1196,Mon Jun 20 15:18:25 EDT 2011,71,0.0,336.0,0,40.106392,-83.17796,NULL,NULL
T-43,1197,Mon Jun 20 15:18:26 EDT 2011,72,0.28,336.0,0,40.106663,-83.178097,NULL,NULL
T-43,1198,Mon Jun 20 15:18:27 EDT 2011,71,-0.28,336.0,0,40.106937,-83.178232,Segment,Smooth-Turn;Speed-Up
T-43,1199,Mon Jun 20 15:18:28 EDT 2011,71,0.0,336.0,0,40.107208,-83.178363,NULL,NULL
T-43,1200,Mon Jun 20 15:18:29 EDT 2011,71,0.0,336.0,0,40.10748,-83.178497,NULL,NULL
T-43,1201,Mon Jun 20 15:18:30 EDT 2011,71,-0.28,336.0,0,40.10775,-83.178628,NULL,NULL
T-43,1202,Mon Jun 20 15:18:31 EDT 2011,71,0.0,336.0,0,40.108018,-83.178762,NULL,NULL
T-43,1203,Mon Jun 20 15:18:32 EDT 2011,71,0.0,336.0,0,40.108288,-83.178897,NULL,NULL
T-43,1204,Mon Jun 20 15:18:33 EDT 2011,71,0.28,336.0,0,40.108557,-83.179033,NULL,NULL
T-43,1205,Mon Jun 20 15:18:34 EDT 2011,71,0.0,336.0,0,40.108827,-83.179172,NULL,NULL
T-43,1206,Mon Jun 20 15:18:35 EDT 2011,72,0.28,336.0,0,40.109098,-83.179308,NULL,NULL
T-43,1207,Mon Jun 20 15:18:36 EDT 2011,72,0.0,336.0,0,40.109372,-83.179445,NULL,NULL
T-43,1208,Mon Jun 20 15:18:37 EDT 2011,71,-0.28,336.0,0,40.109643,-83.17958,NULL,NULL
T-43,1209,Mon Jun 20 15:18:38 EDT 2011,70,-0.56,336.0,0,40.109913,-83.179715,NULL,NULL
T-43,1210,Mon Jun 20 15:18:39 EDT 2011,70,0.0,336.0,0,40.11018,-83.179852,NULL,NULL
T-43,1211,Mon Jun 20 15:18:40 EDT 2011,70,0.0,336.0,0,40.110447,-83.179987,NULL,NULL
T-43,1212,Mon Jun 20 15:18:41 EDT 2011,70,-0.28,336.0,0,40.110712,-83.18012,NULL,NULL
T-43,1213,Mon Jun 20 15:18:42 EDT 2011,71,0.56,336.0,0,40.110977,-83.180255,NULL,NULL
T-43,1214,Mon Jun 20 15:18:43 EDT 2011,72,0.56,336.0,0,40.111247,-83.180392,NULL,NULL
T-43,1215,Mon Jun 20 15:18:44 EDT 2011,73,0.28,336.0,0,40.11152,-83.180532,NULL,NULL
T-43,1216,Mon Jun 20 15:18:45 EDT 2011,73,0.28,336.0,0,40.111795,-83.180673,NULL,NULL
T-43,1217,Mon Jun 20 15:18:46 EDT 2011,73,-0.28,336.0,0,40.112072,-83.180815,NULL,NULL
T-43,1218,Mon Jun 20 15:18:47 EDT 2011,73,0.0,336.0,0,40.112347,-83.180953,NULL,NULL
T-43,1219,Mon Jun 20 15:18:48 EDT 2011,72,-0.28,336.0,0,40.112622,-83.18109,NULL,NULL
T-43,1220,Mon Jun 20 15:18:49 EDT 2011,72,0.0,336.0,0,40.112895,-83.181228,NULL,NULL
T-43,1221,Mon Jun 20 15:18:50 EDT 2011,71,-0.28,336.0,0,40.113167,-83.181363,NULL,NULL
T-43,1222,Mon Jun 20 15:18:51 EDT 2011,71,0.0,336.0,0,40.113438,-83.1815,NULL,NULL
T-43,1223,Mon Jun 20 15:18:52 EDT 2011,71,0.0,336.0,0,40.113708,-83.181635,NULL,NULL
T-43,1224,Mon Jun 20 15:18:53 EDT 2011,71,0.0,336.0,0,40.113978,-83.181772,NULL,NULL
T-43,1225,Mon Jun 20 15:18:54 EDT 2011,71,0.0,336.0,0,40.114248,-83.181907,NULL,NULL
T-43,1226,Mon Jun 20 15:18:55 EDT 2011,71,0.0,336.0,0,40.114515,-83.182043,NULL,NULL
T-43,1227,Mon Jun 20 15:18:56 EDT 2011,72,0.28,336.0,0,40.114785,-83.182178,NULL,NULL
T-43,1228,Mon Jun 20 15:18:57 EDT 2011,72,0.0,336.0,0,40.115055,-83.182313,NULL,NULL
T-43,1229,Mon Jun 20 15:18:58 EDT 2011,71,-0.28,336.0,0,40.115328,-83.182448,NULL,NULL
T-43,1230,Mon Jun 20 15:18:59 EDT 2011,71,0.0,336.0,0,40.1156,-83.182582,NULL,NULL
T-43,1231,Mon Jun 20 15:19:00 EDT 2011,71,0.0,336.0,0,40.11587,-83.182718,NULL,NULL
T-43,1232,Mon Jun 20 15:19:01 EDT 2011,71,0.0,336.0,0,40.116142,-83.182858,NULL,NULL
T-43,1233,Mon Jun 20 15:19:02 EDT 2011,71,0.0,336.0,0,40.116412,-83.182998,NULL,NULL
T-43,1234,Mon Jun 20 15:19:03 EDT 2011,72,0.28,336.0,0,40.116682,-83.183138,NULL,NULL
T-43,1235,Mon Jun 20 15:19:04 EDT 2011,71,-0.28,336.0,0,40.116953,-83.183278,NULL,NULL
T-43,1236,Mon Jun 20 15:19:05 EDT 2011,71,0.0,336.0,0,40.117225,-83.183418,NULL,NULL
T-43,1237,Mon Jun 20 15:19:06 EDT 2011,71,0.0,336.0,0,40.117497,-83.183558,NULL,NULL
T-43,1238,Mon Jun 20 15:19:07 EDT 2011,71,0.0,336.0,0,40.117768,-83.183698,NULL,NULL
T-43,1239,Mon Jun 20 15:19:08 EDT 2011,71,0.0,336.0,0,40.118042,-83.183835,NULL,NULL
T-43,1240,Mon Jun 20 15:19:09 EDT 2011,71,0.0,336.0,0,40.118312,-83.183968,NULL,NULL
T-43,1241,Mon Jun 20 15:19:10 EDT 2011,71,0.0,336.0,0,40.118583,-83.184105,NULL,NULL
T-43,1242,Mon Jun 20 15:19:11 EDT 2011,72,0.28,336.0,0,40.118855,-83.184243,NULL,NULL
T-43,1243,Mon Jun 20 15:19:12 EDT 2011,72,0.0,336.0,0,40.119127,-83.18438,NULL,NULL
